X,Y,OBJECTID,FILE_NUM,FILE_TYPE,ADDRESS,FILE_YEAR,DESCRIPTION,APPLICATION_ID
592595.3855,4782581.2815,15985,HM/B-19:21,Land Division,85 MILES RD,2019,To sever off a rear portion of land to be merged in title with the abutting lands for future residential development,
592887.5984,4786393.4931,15986,HM/B-19:12,Land Division,491 EAST 25TH ST,2019,"To sever a residential lot containing one half of a semi-detached dwelling, while retaining two parcels of residential land, containing 9 semi-detached dwellings.",
602652.9217,4788445.7239,15987,FC-17-069,Formal Consultation,560 GRAYS RD,2017,"To construct a six storey, 195 unit condominium building.",
591879.1595,4790389.6811,15988,PSR-17-025,Preliminary Site Plan Review,11-15 CANNON ST W,2017,"To demo current building, construct  a 6 storey mixed use building with 45 residential units and underground parking",
583713.4597,4791579.068,15989,SPA-17-020,Site Plan,24 BROCK ST N,2017,"To develop residential building with 59 units and underground parking; Cancelled",
599405.8127,4791295.4683,15990,DAB-17-033,Site Plan,144 BEACH BLVD,2017,To construct a 2.5 storey single detached dwelling,
608383.5705,4786345.3891,15991,SPA-17-034,Site Plan,404 MCNEILLY RD,2017,"To construct a 1,100 SqM pre-engineered warehouse building",
601905.4822,4786351.4324,15992,SPA-17-035,Site Plan,146 HWY 8,2017,Changing layout of existing parking lot,
578746.4521,4782314.3504,15993,DA-17-036,Site Plan,610 TRADEWIND DR,2017,To construct a 2 storey multi unit business centre,
594863.0383,4782988.2971,15994,DA-17-037,Site Plan,31 DITTON DR,2017,Constructing a 70 SqM office trailer,
594423.0288,4782402.1681,15995,PSR-17-038,Preliminary Site Plan Review,385 NEBO RD,2017,To construct a mixed use development (Commercial/retail/industrial),
599648.328,4790003.7899,15996,DA-17-040,Site Plan,900 WOODWARD AVE,2017,To construct an equipment building and a corrosion control building,
589526.7785,4798866.7959,15997,MDA-17-041,Site Plan,146 MILL ST N,2017,"Constructing a 1 storey addition; 76 SqM",
580856.5839,4803318.3915,15998,SPAR-17-042,Site Plan,36 CARLISLE RD,2017,"To construct 3 greenhouse additions totalling 5,233 SqM",
587753.2532,4776936.0784,15999,DA-17-043,Site Plan,3761 HWY 6,2017,"To construct 1 storey building for a Tim hortons, convenience store, and restaurant",
591258.6604,4800026.4855,16000,MDA-17-046,Site Plan,526 DUNDAS ST E,2017,To construct a temporary sales centre,
592498.7671,4789339.9363,16001,FC-17-041,Formal Consultation,82 WELLINGTON ST S,2017,To establish a laundromat on ground floor of existing 2 storey building,
593412.5381,4789476.1,16002,FC-17-043,Formal Consultation,"657, 663, 665 KING ST E",2017,"To demolish existing buildings, merge the properties, and to construct a 12 storey mixed use building",
583303.9101,4784591.1865,16003,FC-17-046,Formal Consultation,210 CALVIN ST,2017,To develop site for residential purpose,
605569.2683,4787033.1652,16004,FC-17-053,Formal Consultation,610 SOUTH SERVICE RD,2017,To construct an addition to add 4th ice pad,
594589.0948,4790226.2335,16005,ZAC-17-024,Zoning Amendment,123 PRINCESS ST,2017,To change zoning from light industrial to general industrial to allow waste processing facility for the processing of electronic waste,
602759.7322,4786999.9593,16006,DA-17-178,Site Plan,275 LINCOLN RD,2017,To demolish the existing Eastdale Elementary School and replace it wiht a 2 sty 5355 SqM elementary school,
588044.3465,4796856.3792,16007,MDA-17-176,Site Plan,16 CLAPPISON AVE,2017,To establish an outdoor play area associated with a day nursery,
568111.7739,4803056.8981,16008,FC-19-008,Formal Consultation,1829 REGIONAL RD 97,2019,To construct a new 648 SqM industrial welding building for the purpose of installing and servicing heavy truck boxes and covers. A Site Plan Control application will be required to implement the proposal,
596420.0822,4782682.843,16009,ZAH-19-005,Zoning Amendment,512 HIGHLAND RD W,2019,To lift the Holding Provision as established under Zoning By-law No. 13-224 in order to permit the intended commercial development of the subject lands,
597391.4535,4789318.6665,16010,DA-19-015,Site Plan,121 VANSITMART AVE,2019,"To construct four back-to-back townhouse blocks with 10 units in each building, and 2 single detached dwellings",
595365.3124,4783830.8089,16011,MDA-16-074,Site Plan,135 TRENHOLME PARK,2016,To construct a washroom facility in Trenholme Park.,
594311.5586,4785435.0644,16012,MDA-16-073,Site Plan,100 RENO AVE,2016,To construct a washroom facility in Bobby Kerr Park.,
586773.7719,4784712.3545,16013,UHOPA-16-010,Official Plan Amendment,1117 GARNER RD E,2016,To amend the designation from Medium Density Residential to High Density Residential to permit the construction of a 9 storey 187 unit apartment building.,
586789.5411,4784716.0532,16014,ZAR-16-026,Zoning Amendment,1117 GARNER RD E,2016,"To amend zoning to permit the construction of a 9 storey, 187 unit apartment building.",
589613.2051,4790376.8632,16015,FC-16-056,Formal Consultation,644 MAIN ST W,2016,To develop a 18 storey apartment building to comprise 204 apartment units.,
587550.0965,4790397.3437,16016,SPA-16-079,Site Plan,1280 MAIN ST W,2016,To construct a 135 SqM addition to the Existing Nuclear Reactor building.,
591984.2041,4789160.7536,16017,FC-16-055,Formal Consultation,117 FOREST AVE,2016,To permit the construction of a 10 storey 78 unit apartment building and 7 townhouse units.,
598199.8308,4781067.6564,16018,ZAH-17-032,Zoning Amendment,2100 RYMAL RD E,2017,To removing Holding provision to permit commercial development,
597646.8551,4775738.2179,16019,ZAC-17-027,Zoning Amendment,2365 HWY 56,2017,To change zoning to allow variety of residential uses and general commercial,
597640.9153,4775716.2443,16020,UHOPA-17-012,Official Plan Amendment,2365 HWY 56,2017,To redesignate lands within the Binbrook Village Secondary Plan,
599556.6607,4781842.7399,16021,UHOPA-16-021,Official Plan Amendment,56 HIGHLAND RD W,2016,To redesignate the subject lands from Low Density Residential 2b to Low Density Residential 3c to permit townhouses at a density of 30-49 units per net residential hectare.,
590747.9036,4790255.4202,16022,FC-17-121,Formal Consultation,196 GEORGE ST,2017,To demolish the existing building and develop a 6 storey walk-up apartment bldg with 45 units and 28 parking spaces,
585200.6249,4784338.5138,16023,FC-17-130,Formal Consultation,701 GARNER RD E,2017,To construct three single detached dwellings,
596424.7635,4787131.0798,16024,DA-17-028,Site Plan,652 LAWRENCE RD,2017,To build a 94 SqM Tim Hortons with drive through and 11 parking spaces,
592435.5887,4789537.915,16025,DA-17-049,Site Plan,210 MAIN ST E,2017,To construct a 15 storey mixed use building with underground parking and 224 dwelling units,
596881.347,4781503.4867,16026,FC-17-154,Formal Consultation,1912 RYMAL RD E,2017,To develop a five storey 112 unit apartment building,
588414.2825,4800647.5019,16027,SPAR-17-208,Site Plan,374 5TH CON RD E,2017,"Expand the existing 24,295 SqM greenhouse operations by adding an addition of approximately 24,679 SqM",
596100.0548,4782781.2601,16028,SPA-17-232,Site Plan,1712 STONE CHURCH RD,2017,To develop 2 commercial bldgs with associated parking in two phases.  Entranceway constructed via DA-12-189,
580403.099,4783259.5836,16029,ZAH-17-084,Zoning Amendment,591-611 GARNER RD W,2017,"To lift the holding provision as established under Zoning By-law 14-312, from lands known as 591-611 Garner Rd W in order to permit the development of 79 block townhouse units and a 4 1/2 storey apartment dwelling with 74 units",
588096.7658,4790059.6691,16030,UHOPA-17-028,Official Plan Amendment,1190 MAIN ST W,2017,"To change the designation of the lands under the Ainslie Wood Westdale Secondary Plan from Mixed Use - Medium Density to Institutional, in order to premit the development of two instiutional 12 storey student residence bldgs with a total of 1,406 beds",
588060.2823,4790058.0851,16031,ZAC-17-065,Zoning Amendment,1190 MAIN ST W,2017,"To rezone the subject site from Downtown Multiple Residential (TOC1, H63) Zone to a site specific Major Institutional (I3) Zone in order to permit the institutional student resident development containing a total of 1,406 beds",
592428.5983,4783570.8436,16032,UHOPA-17-035,Official Plan Amendment,1518-1540 UPPER SHERMAN AVE,2017,To redesignate the Open Space portion of the lands to Neighbourhoods and to establish a Site Specific Policy for an increased residential density of 293 units per hectare in order to permit the development of three multiple dwellings,
592407.7967,4783511.6814,16033,ZAC-17-078,Zoning Amendment,1518-1540 UPPER SHERMAN AVE,2017,"Change zoning from Agricultural to modified E-3 (High Density Multiple Dwellings in order to permit the development of three multiple dwellings. Buildings A and B/C have a proposed total of 252 units, and Bldg D will have 69 units.",
596870.8112,4782539.5753,16034,FC-17-153,Formal Consultation,390 HIGHLAND RD W,2017,To amend the existing subdivision for a reconfiguration of the lotting pattern to remove proposed single detached dwellings and development of 146 townhouse units,
590071.1962,4785495.8615,16035,FC-17-156,Formal Consultation,865 WEST 5TH ST,2017,To crearte developable lots to the existing Parkway Manor Phase 2 subdivision. A Zoning By-law Amendment and Consent Applications will be required,
597402.5652,4775648.5524,16036,SPA-18-082,Site Plan,2400 HWY 56,2018,"To consruct a two storey 12,000 Sqft (1,14.8 SqM) commercial addition (Home Hardware) to existing commercial building. In addition to the proposed building expansion the applicant is proposing to construct 58 parking spaces and 3 loading spaces.",
592134.4053,4790034.9211,16037,ZAC-17-053,Zoning Amendment,71 REBECCA ST,2017,"To rezone the subject site to a site specific Central Business District (D1) Zone with site specific modifications in order to permit a 30 storey building containing 313 dwelling units, and 1218 SqM of commercial space",
592099.4607,4790048.2968,16038,UHOPA-17-023,Official Plan Amendment,71 REBECCA ST,2017,To create a new site specific policy to permit an increased density from 300 uph to 1010 uph in order to permit the development of a 30 storey mixed use bldg,
581912.6504,4785018.3792,16039,MDA-18-219,Site Plan,159 MANITOU WAY,2018,"To construct a 31.8 SqM, two storey addition to the rear of the existing single family dwelling, and a 23.4 SqM, two storey addition to the east side of the existing single family dwelling",
593080.1547,4788711.4729,16040,SPA-18-223,Site Plan,467 CHARLTON AVE E,2018,To revise Building C from 5 to 6 storeys and to revise the surface parking area,
584150.5581,4786063.1541,16041,UHOPA-18-022,Official Plan Amendment,26 SOUTHCOTE RD,2018,To establish a Site Specific Medium Density Residentisl Policy Area in order to permit a reduction in the minimum required density from 60 units per hectare to 25 units per hectare.,
584157.2294,4786029.6398,16042,ZAC-18-056,Zoning Amendment,26 SOUTHCOTE RD,2018,To rezone the subject lands to permit the development of 4 single detached dwellings and 24 townhouse dwellings within a Condominium block.,
587811.0563,4782298.335,16043,25T-201807,Subdivision,9511 TWENTY RD W,2018,"The proposed Draft Plan of Subdivision consists of 20 development blocks for a new industrial subdivision, including blocks for employment and industrial uses for Airport Prestige Business and Airport Light Industrial employment development.",
599243.092,4790268.33,16044,MDA-19-007,Site Plan,139 STEEL CITY COURT,2019,To construct a 409 SqM shredder equipment enclosure building which will also contain office space and employee amenity areas. This proposed bldg will replace the previously approved 240 SqM shreddde bldg.,
583372.9327,4787420.8479,16045,MDA-19-014,Site Plan,592 OLD DUNDAS RD,2019,To install a 10.2 SqM pump station on the subject lands,
589983.3374,4797671.3963,16046,FL/B-18:88,Land Division,74 THOMSON DR,2018,To permit the conveyance of a parcel of land and retain a parcel of land for residential purposes.,
583013.0412,4783625.5626,16047,AN/B-18:80,Land Division,70 GARNER RD E,2018,To permit the conveyance of a parcel of land containing an existing church (to remain) and to retain a vacant parcel of land for future development of a funeral home,
591758.5322,4788642.6608,16048,HM/B-18:84,Land Division,7 HARBOURVIEW LANE,2018,To permit the conveyance of an irregular parcel of land to be added to 9 Harbourview Lane and to retain a parcel of land containing an existing dwelling and accessory structure.,
589569.5532,4785107.8942,16049,HM/B-18:85,Land Division,180 STONE CHURCH RD W,2018,To permit the conveyance of a vacant parcel of land for residential purposes and to retain a parcel of land containing an existing dwelling (to remain) for residential purposes.,
604780.4503,4786327.2226,16050,SC/B-18:81,Land Division,272 DEWITT RD,2018,,
592138.6012,4790208.853,16051,FC-17-138,Formal Consultation,106 JOHN ST N,2017,To add a 92.9 SqM third storey addition on top of the existing office bldg and to convert the upper two storeys into a residential dwelling unit,
574844.7153,4801795.4529,16052,DA-17-174,Site Plan,1218 8TH CON RD W,2017,To recognize the existing campsite and trailer park known as Ponderosa Nature Resort,
599385.8703,4786009.0951,16053,DA-17-168,Site Plan,2750 KING ST E,2017,To construct an eight storey 116 unit residential bldg,
588026.8333,4778160.2014,16054,FC-17-124,Formal Consultation,3364 HOMESTEAD DR,2017,To construct eight townhouse dwellings,
583099.9444,4786269.5318,16055,UHOPA-17-022,Official Plan Amendment,280 WILSON ST E,2017,To amend the Ancaster Wilson Street Secondary Plan to establish a site specfic policy to permit a maximum three and a half storeys whereas a maximum three storeys is permitted,
583108.8646,4786265.7984,16056,ZAC-17-051,Zoning Amendment,280 WILSON ST E,2017,To amend the Ancaster Zoning By-law for site specific requirements to the existing Village Area (VA) Zone in order to permit the development of an apartment building at the rear of the property,
598814.2297,4792247.3949,16057,DAB-17-172,Site Plan,512 BEACH BLVD,2017,To construct a two storey 1896 SqFt detached dwelling with an attached garage on a vacant lot,
579674.2516,4783293.5479,16058,SPA-17-171,Site Plan,1175 WILSON ST W,2017,To revise Building E1 (as shown in DA-15-129) with two single storey bldgs,
